,V1,V2
2070,867,867
2071,868,868
2072,869,869
2073,869,844
2074,869,560
2075,869,2864
2076,870,870
2077,870,254
2078,871,871
2079,871,1331
2080,871,789
2081,872,872
2082,873,873
2083,874,874
2084,875,875
2085,875,555
2086,876,876
2087,876,1383
2088,876,1261
2089,877,877
2090,877,541
2091,878,878
2092,879,879
2093,879,848
2094,880,880
2095,880,1132
2096,880,521
2097,881,881
2098,881,296
2099,882,882
2100,882,1696
2101,882,434
2102,882,1734
2103,883,883
2104,883,6291
2105,884,884
2106,885,885
2107,886,886
2108,886,1032
2109,886,1269
2110,887,887
2111,887,47
2112,888,888
2113,888,671
2114,889,889
2115,890,890
2116,891,891
2117,892,892
2118,892,1065
2119,892,957
2120,892,942
2121,893,893
2122,893,195
2123,894,894
2124,894,1381
2125,894,134
2126,894,1586
2127,895,895
2128,895,947
2129,896,896
2130,896,954
2131,897,897
2132,897,953
2133,897,741
2134,898,898
2135,899,899
2136,900,900
2137,900,1459
2138,900,161
2139,900,816
2140,900,857
2141,901,901
2142,901,1663
2143,901,1136
2144,901,251
2145,902,902
2146,902,365
2147,902,744
2148,902,301
2149,902,1620
2150,903,903
2151,903,754
2152,903,781
2153,904,904
2154,905,905
2155,905,1290
2156,906,906
2157,907,907
2158,908,908
2159,909,909
2160,910,910
2161,910,634
2162,911,911
2163,911,1450
2164,911,866
2165,911,548
2166,911,1318
2167,912,912
2168,912,704
2169,912,731
2170,913,913
2171,914,914
2172,914,800
2173,915,915
2174,915,7083
2175,915,746
2176,915,1583
2177,915,4587
2178,916,916
2179,916,220
2180,916,1290
2181,916,186
2182,917,917
2183,917,613
2184,918,918
2185,918,1056
2186,919,919
2187,919,1262
2188,920,920
2189,921,921
2190,921,335
2191,921,953
2192,921,741
2193,921,372
2194,922,922
2195,923,923
2196,923,1710
2197,924,924
2198,925,925
2199,925,927
2200,925,773
2201,926,926
2202,926,780
2203,926,1148
2204,926,147
2205,927,927
2206,927,773
2207,928,928
2208,929,929
2209,929,1081
2210,930,930
2211,931,931
2212,932,932
2213,932,431
2214,932,684
2215,933,933
2216,934,934
2217,934,960
2218,935,935
2219,935,458
2220,935,942
2221,935,1554
2222,936,936
2223,937,937
2224,937,236
2225,937,1516
2226,938,938
2227,938,1562
2228,939,939
2229,939,500
2230,940,940
2231,940,1521
2232,940,437
2233,941,941
2234,942,942
2235,942,892
2236,942,1720
2237,942,935
2238,942,741
2239,943,943
2240,943,725
2241,944,944
2242,944,387
2243,945,945
2244,945,753
2245,946,946
2246,947,947
2247,947,895
2248,947,781
2249,947,903
2250,948,948
2251,948,782
2252,949,949
2253,950,950
2254,951,951
2255,951,1591
2256,951,636
2257,951,999
2258,952,952
2259,953,953
2260,953,897
2261,953,921
2262,953,1562
2263,953,741
2264,954,954
2265,954,313
2266,954,896
2267,954,1037
2268,955,955
2269,956,956
2270,956,1624
2271,957,957
2272,957,1031
2273,957,892
2274,958,958
2275,958,823
2276,959,959
2277,959,284
2278,959,1631
2279,959,1035
2280,960,960
2281,960,934
2282,960,3890
2283,961,961
2284,961,575
2285,962,962
2286,962,7247
2287,963,963
2288,964,964
2289,965,965
2290,966,966
2291,967,967
2292,968,968
2293,968,1249
2294,969,969
2295,969,516
2296,969,1495
2297,969,833
2298,970,970
2299,970,1622
2300,971,971
2301,972,972
2302,972,464
2303,973,973
2304,974,974
2305,975,975
2306,976,976
2307,977,977
2308,978,978
2309,978,819
2310,979,979
2311,979,1039
2312,980,980
2313,981,981
2314,981,1488
2315,981,389
2316,982,982
2317,982,1048
2318,982,1543
2319,982,381
2320,983,983
2321,984,984
2322,985,985
2323,985,1076
2324,986,986
2325,987,987
2326,988,988
2327,988,79
2328,988,854
2329,989,989
2330,989,991
2331,990,990
2332,991,991
2333,991,989
2334,992,992
2335,992,781
2336,992,754
2337,992,293
2338,993,993
2339,993,1607
2340,993,1023
2341,994,994
2342,995,995
2343,996,996
2344,997,997
2345,997,6450
2346,998,998
2347,998,1235
2348,998,817
2349,999,999
2350,1000,1000
2351,1000,432
2352,1001,1001
2353,1002,1002
2354,1003,1003
2355,1003,1687
2356,1003,1020
2357,1004,1004
2358,1005,1005
2359,1006,1006
2360,1006,5164
2361,1007,1007
2362,1007,1046
2363,1007,1724
2364,1007,2257
2365,1008,1008
2366,1008,868
2367,1009,1009
2368,1009,1368
2369,1010,1010
2370,1010,1017
2371,1010,1552
2372,1011,1011
2373,1011,1042
2374,1011,464
2375,1011,3198
2376,1012,1012
2377,1013,1013
2378,1014,1014
2379,1015,1015
2380,1015,464
2381,1016,1016
2382,1017,1017
2383,1017,1737
2384,1017,1010
2385,1018,1018
2386,1019,1019
2387,1020,1020
2388,1020,1003
2389,1021,1021
2390,1021,715
2391,1022,1022
2392,1023,1023
2393,1023,1652
2394,1023,1607
2395,1023,993
2396,1024,1024
2397,1024,1364
2398,1025,1025
2399,1026,1026
2400,1027,1027
2401,1028,1028
2402,1029,1029
2403,1030,1030
2404,1030,1689
2405,1030,1038
2406,1031,1031
2407,1031,957
2408,1032,1032
2409,1032,618
2410,1032,886
2411,1033,1033
2412,1033,1552
2413,1034,1034
2414,1035,1035
2415,1035,1517
2416,1035,959
2417,1035,284
2418,1035,1654
2419,1036,1036
2420,1036,1736
2421,1037,1037
2422,1037,954
2423,1037,1065
2424,1038,1038
2425,1038,474
2426,1038,3967
2427,1038,1030
2428,1038,1689
2429,1039,1039
2430,1040,1040
2431,1040,1081
2432,1041,1041
2433,1042,1042
2434,1042,1011
2435,1042,464
2436,1043,1043
2437,1044,1044
2438,1045,1045
2439,1045,1456
2440,1045,284
2441,1046,1046
2442,1046,1007
2443,1046,1724
2444,1046,2257
2445,1047,1047
2446,1048,1048
2447,1048,1068
2448,1048,394
2449,1048,982
2450,1049,1049
2451,1050,1050
2452,1051,1051
2453,1052,1052
2454,1053,1053
2455,1054,1054
2456,1055,1055
2457,1056,1056
2458,1056,1482
2459,1056,918
2460,1057,1057
2461,1057,1628
2462,1058,1058
2463,1058,1599
2464,1059,1059
2465,1060,1060
2466,1060,711
2467,1061,1061
2468,1062,1062
2469,1062,461
2470,1062,484
2471,1063,1063
2472,1063,1067
2473,1064,1064
2474,1065,1065
2475,1065,892
2476,1065,1720
2477,1065,1037
2478,1066,1066
2479,1066,439
2480,1067,1067
2481,1067,1063
2482,1068,1068
2483,1068,1048
2484,1069,1069
2485,1069,480
2486,1069,279
2487,1070,1070
2488,1071,1071
2489,1072,1072
2490,1073,1073
2491,1074,1074
2492,1075,1075
2493,1076,1076
2494,1076,985
2495,1077,1077
2496,1077,1726
2497,1078,1078
2498,1079,1079
2499,1080,1080
2500,1081,1081
2501,1081,929
2502,1081,1040
2503,1082,1082
2504,1083,1083
2505,1084,1084
2506,1085,1085
2507,1085,7247
2508,1086,1086
2509,1087,1087
2510,1087,1335
2511,1087,1089
2512,1087,1230
2513,1087,6951
2514,1088,1088
2515,1088,2291
2516,1089,1089
2517,1089,1335
2518,1089,1087
2519,1090,1090
2520,1091,1091
2521,1091,2878
2522,1091,5358
2523,1092,1092
2524,1093,1093
2525,1093,1210
2526,1093,6178
2527,1094,1094
2528,1094,6809
2529,1095,1095
2530,1095,1273
2531,1096,1096
2532,1097,1097
2533,1098,1098
2534,1099,1099
2535,1100,1100
2536,1100,538
2537,1101,1101
2538,1101,793
2539,1102,1102
2540,1102,6137
2541,1103,1103
2542,1103,18
2543,1104,1104
2544,1104,6555
2545,1105,1105
2546,1105,116
2547,1106,1106
2548,1107,1107
2549,1107,518
2550,1107,578
2551,1107,544
2552,1107,6951
2553,1108,1108
2554,1109,1109
2555,1109,1279
2556,1109,1220
2557,1109,72
2558,1109,237
2559,1110,1110
2560,1110,1347
2561,1110,575
2562,1110,1275
2563,1111,1111
2564,1111,1177
2565,1112,1112
2566,1112,84
2567,1112,1140
2568,1112,25
2569,1113,1113
2570,1113,109
2571,1113,43
2572,1114,1114
2573,1114,1236
2574,1114,4267
2575,1114,245
2576,1115,1115
2577,1115,184
2578,1116,1116
2579,1116,1376
2580,1116,1121
2581,1117,1117
2582,1118,1118
2583,1118,59
2584,1118,1168
2585,1118,198
2586,1119,1119
2587,1119,1162
2588,1120,1120
2589,1120,0
2590,1121,1121
2591,1121,78
2592,1121,1116
2593,1122,1122
2594,1122,1304
2595,1122,573
2596,1122,1139
2597,1123,1123
2598,1123,118
2599,1123,1507
2600,1123,1269
2601,1123,245
2602,1124,1124
2603,1125,1125
2604,1125,4262
2605,1126,1126
2606,1126,708
2607,1126,632
2608,1126,668
2609,1126,1225
2610,1127,1127
2611,1128,1128
2612,1128,58
2613,1129,1129
2614,1130,1130
2615,1130,292
2616,1130,1163
2617,1131,1131
2618,1131,16
2619,1131,73
2620,1131,513
2621,1131,1142
2622,1132,1132
2623,1132,121
2624,1133,1133
2625,1133,1195
2626,1133,76
2627,1134,1134
2628,1135,1135
2629,1135,278
2630,1136,1136
2631,1137,1137
2632,1137,809
2633,1138,1138
2634,1138,672
2635,1138,4203
2636,1139,1139
2637,1139,1160
2638,1139,2
2639,1139,1172
2640,1139,1122
2641,1140,1140
2642,1140,198
2643,1140,1230
2644,1140,1112
2645,1140,1160
2646,1141,1141
2647,1141,243
2648,1142,1142
2649,1142,11
2650,1142,58
2651,1142,1131
2652,1143,1143
2653,1143,123
2654,1144,1144
2655,1144,1434
2656,1144,7
2657,1144,608
2658,1145,1145
2659,1145,12
2660,1145,155
2661,1145,7042
2662,1146,1146
2663,1146,160
2664,1146,705
2665,1147,1147
2666,1147,5876
2667,1148,1148
2668,1148,6052
2669,1148,926
2670,1149,1149
2671,1149,1548
2672,1150,1150
2673,1150,1415
2674,1150,1519
2675,1151,1151
2676,1151,49
2677,1151,1440
2678,1151,714
2679,1152,1152
2680,1152,121
2681,1153,1153
2682,1153,121
2683,1153,1287
2684,1153,690
2685,1154,1154
2686,1155,1155
2687,1156,1156
2688,1156,690
2689,1156,1191
2690,1157,1157
2691,1157,543
2692,1158,1158
2693,1158,1289
2694,1159,1159
2695,1159,1345
2696,1159,95
2697,1159,1192
2698,1160,1160
2699,1160,1139
2700,1160,192
2701,1160,43
2702,1160,1140
2703,1161,1161
2704,1162,1162
2705,1162,0
2706,1162,1119
2707,1163,1163
2708,1163,1130
2709,1164,1164
2710,1164,129
2711,1165,1165
2712,1165,1341
2713,1165,223
2714,1165,207
2715,1166,1166
2716,1166,1261
2717,1167,1167
2718,1167,31
2719,1167,615
2720,1168,1168
2721,1168,1118
2722,1169,1169
2723,1170,1170
2724,1171,1171
2725,1171,139
2726,1171,38
2727,1171,1218
2728,1171,1225
2729,1172,1172
2730,1172,2
2731,1172,1139
2732,1173,1173
2733,1173,296
2734,1174,1174
2735,1174,4203
2736,1175,1175
2737,1175,270
2738,1175,242
2739,1175,635
2740,1176,1176
2741,1176,117
2742,1176,6634
2743,1177,1177
2744,1177,1111
2745,1178,1178
2746,1178,1417
2747,1179,1179
2748,1179,1256
2749,1179,1268
2750,1180,1180
2751,1181,1181
2752,1182,1182
2753,1182,65
2754,1183,1183
2755,1183,1347
2756,1183,1513
2757,1184,1184
2758,1184,1254
2759,1184,1504
2760,1184,552
2761,1184,1280
2762,1185,1185
2763,1185,347
2764,1185,1247
2765,1185,1513
2766,1185,57
2767,1186,1186
2768,1186,47
2769,1187,1187
2770,1187,1218
2771,1187,632
2772,1188,1188
2773,1188,1405
2774,1188,1396
2775,1189,1189
2776,1189,56
2777,1190,1190
2778,1190,1499
2779,1190,735
2780,1190,1352
2781,1191,1191
2782,1191,1478
2783,1191,799
2784,1191,1380
2785,1191,1156
2786,1192,1192
2787,1192,1345
2788,1192,80
2789,1192,1159
2790,1193,1193
2791,1193,10
2792,1194,1194
2793,1194,158
2794,1194,29
2795,1195,1195
2796,1195,1133
2797,1195,76
2798,1195,73
2799,1196,1196
2800,1196,1324
2801,1196,648
2802,1197,1197
2803,1197,154
2804,1197,244
2805,1198,1198
2806,1199,1199
2807,1199,1420
2808,1199,1121
2809,1200,1200
2810,1200,216
2811,1201,1201
2812,1202,1202
2813,1203,1203
2814,1203,141
2815,1203,1238
2816,1204,1204
2817,1205,1205
2818,1205,31
2819,1205,1266
2820,1205,1470
2821,1206,1206
2822,1206,72
2823,1206,203
2824,1207,1207
2825,1208,1208
2826,1208,136
2827,1209,1209
2828,1210,1210
2829,1210,1093
2830,1210,1252
2831,1210,1233
2832,1210,23
2833,1211,1211
2834,1212,1212
2835,1212,95
2836,1213,1213
2837,1214,1214
2838,1214,1375
2839,1215,1215
2840,1215,1483
2841,1216,1216
2842,1216,111
2843,1217,1217
2844,1217,114
2845,1217,1362
2846,1218,1218
2847,1218,1187
2848,1218,38
2849,1218,1171
2850,1218,139
2851,1219,1219
2852,1219,348
2853,1219,340
2854,1219,1343
2855,1220,1220
2856,1220,688
2857,1220,1109
2858,1221,1221
2859,1221,311
2860,1222,1222
2861,1222,1428
2862,1223,1223
2863,1223,1508
2864,1223,1403
2865,1223,293
2866,1224,1224
2867,1224,1397
2868,1225,1225
2869,1225,1559
2870,1225,1126
2871,1225,139
2872,1225,1171
2873,1226,1226
2874,1226,386
2875,1226,1288
2876,1227,1227
2877,1228,1228
2878,1229,1229
2879,1229,324
2880,1229,1502
2881,1230,1230
2882,1230,1087
2883,1230,196
2884,1230,1140
2885,1231,1231
2886,1231,249
2887,1231,3090
2888,1232,1232
2889,1232,1277
2890,1232,41
2891,1232,1352
2892,1233,1233
2893,1233,267
2894,1233,1210
2895,1234,1234
2896,1234,747
2897,1235,1235
2898,1235,601
2899,1235,998
2900,1235,363
2901,1236,1236
2902,1236,5
2903,1236,193
2904,1236,4280
2905,1236,1114
2906,1237,1237
2907,1238,1238
2908,1238,585
2909,1238,1397
2910,1238,1203
2911,1239,1239
2912,1239,1253
2913,1239,1374
2914,1240,1240
2915,1241,1241
2916,1242,1242
2917,1242,238
2918,1242,846
2919,1243,1243
2920,1243,690
2921,1243,14
2922,1243,1428
2923,1244,1244
2924,1245,1245
2925,1245,55
2926,1246,1246
2927,1246,580
2928,1247,1247
2929,1247,1185
2930,1247,1249
2931,1248,1248
2932,1248,1256
2933,1248,808
2934,1249,1249
2935,1249,243
2936,1249,197
2937,1249,1247
2938,1250,1250
2939,1251,1251
2940,1251,1412
2941,1252,1252
2942,1252,1210
2943,1253,1253
2944,1253,1239
2945,1254,1254
2946,1254,1184
2947,1255,1255
2948,1256,1256
2949,1256,1248
2950,1256,1295
2951,1256,1179
2952,1257,1257
2953,1258,1258
2954,1259,1259
2955,1259,1339
2956,1260,1260
2957,1261,1261
2958,1261,1166
2959,1261,246
2960,1262,1262
2961,1263,1263
2962,1264,1264
2963,1264,216
2964,1264,25
2965,1264,1304
2966,1265,1265
2967,1265,606
2968,1266,1266
2969,1266,1205
2970,1267,1267
2971,1267,90
2972,1268,1268
2973,1268,808
2974,1268,1179
2975,1268,738
2976,1268,802
2977,1269,1269
2978,1269,118
2979,1269,1123
2980,1269,886
2981,1270,1270
2982,1270,298
2983,1270,1384
2984,1271,1271
2985,1271,205
2986,1272,1272
2987,1273,1273
2988,1273,1095
2989,1273,682
2990,1274,1274
2991,1275,1275
2992,1275,1396
2993,1275,1110
2994,1276,1276
2995,1276,562
2996,1276,358
2997,1277,1277
2998,1277,1232
2999,1277,37
3000,1277,1315
3001,1277,41
3002,1278,1278
3003,1278,80
3004,1278,1452
3005,1278,197
3006,1279,1279
3007,1279,237
3008,1279,1109
3009,1280,1280
3010,1280,315
3011,1280,172
3012,1280,1184
3013,1281,1281
3014,1282,1282
3015,1283,1283
3016,1283,1144
3017,1283,1311
3018,1284,1284
3019,1284,154
3020,1284,60
3021,1284,13
3022,1284,1375
3023,1285,1285
3024,1285,1453
3025,1285,1323
3026,1285,622
3027,1285,802
3028,1286,1286
3029,1286,1483
3030,1287,1287
3031,1287,1153
3032,1287,653
3033,1287,280
3034,1288,1288
3035,1288,1226
3036,1289,1289
3037,1289,545
3038,1289,1158
3039,1289,616
3040,1290,1290
3041,1290,905
3042,1290,916
3043,1290,220
3044,1290,613
3045,1291,1291
3046,1292,1292
3047,1292,1297
3048,1292,1226
3049,1292,37
3050,1292,1332
3051,1293,1293
3052,1293,148
3053,1293,1364
3054,1293,1389
3055,1293,150
3056,1294,1294
3057,1294,231
3058,1294,1611
3059,1295,1295
3060,1295,1476
3061,1295,637
3062,1295,1256
3063,1295,1466
3064,1296,1296
3065,1296,1371
3066,1296,595
3067,1297,1297
3068,1297,1352
3069,1297,1292
3070,1297,1332
3071,1298,1298
3072,1298,7000
3073,1298,2450
3074,1299,1299
3075,1299,1392
3076,1300,1300
3077,1300,672
3078,1301,1301
3079,1302,1302
3080,1302,1479
3081,1302,277
3082,1303,1303
3083,1303,1100
3084,1304,1304
3085,1304,159
3086,1304,16
3087,1304,1264
3088,1305,1305
3089,1305,243
3090,1306,1306
3091,1306,1404
3092,1306,535
3093,1306,324
3094,1306,7000
3095,1307,1307
3096,1308,1308
3097,1309,1309
3098,1309,188
3099,1309,94
3100,1310,1310
3101,1311,1311
3102,1311,288
3103,1311,1283
3104,1311,1434
3105,1312,1312
3106,1313,1313
3107,1314,1314
3108,1315,1315
3109,1315,1277
3110,1315,41
3111,1316,1316
3112,1316,549
3113,1317,1317
3114,1318,1318
3115,1318,1630
3116,1318,1370
3117,1318,527
3118,1318,911
3119,1319,1319
3120,1319,283
3121,1320,1320
3122,1320,1445
3123,1320,14
3124,1321,1321
3125,1321,112
3126,1322,1322
3127,1322,1442
3128,1323,1323
3129,1323,1285
3130,1323,1369
3131,1323,622
3132,1324,1324
3133,1324,265
3134,1324,1196
3135,1325,1325
3136,1325,151
3137,1325,339
3138,1326,1326
3139,1327,1327
3140,1328,1328
3141,1328,4465
3142,1328,4160
3143,1328,5000
3144,1329,1329
3145,1330,1330
3146,1331,1331
3147,1332,1332
3148,1332,176
3149,1332,1297
3150,1333,1333
3151,1333,5441
3152,1333,636
3153,1333,1472
3154,1334,1334
3155,1335,1335
3156,1335,1087
3157,1335,1089
3158,1336,1336
3159,1336,1383
3160,1337,1337
3161,1338,1338
3162,1339,1339
3163,1339,229
3164,1340,1340
3165,1341,1341
3166,1341,17
3167,1341,1165
3168,1342,1342
3169,1342,778
3170,1342,285
3171,1343,1343
3172,1343,290
3173,1343,348
3174,1343,1219
3175,1344,1344
3176,1344,1567
3177,1344,1406
3178,1345,1345
3179,1345,1159
3180,1345,1192
3181,1345,80
3182,1345,4
3183,1346,1346
3184,1346,20
3185,1346,50
3186,1347,1347
3187,1347,1183
3188,1347,1110
3189,1348,1348
3190,1348,198
3191,1348,573
3192,1349,1349
3193,1349,144
3194,1350,1350
3195,1350,1392
3196,1351,1351
3197,1351,170
3198,1352,1352
3199,1352,1297
3200,1352,1499
3201,1352,1190
3202,1352,1232
3203,1353,1353
3204,1354,1354
3205,1354,6485
3206,1354,312
3207,1354,1448
3208,1354,226
3209,1355,1355
3210,1356,1356
3211,1356,93
3212,1356,656
3213,1357,1357
3214,1358,1358
3215,1358,240
3216,1359,1359
3217,1359,1378
3218,1360,1360
3219,1361,1361
3220,1362,1362
3221,1362,1418
3222,1362,1217
3223,1363,1363
3224,1363,1588
3225,1364,1364
3226,1364,1293
3227,1365,1365
3228,1366,1366
3229,1367,1367
3230,1368,1368
3231,1368,1009
3232,1368,383
3233,1368,317
3234,1369,1369
3235,1369,804
3236,1369,1581
3237,1369,1323
3238,1369,622
3239,1370,1370
3240,1370,181
3241,1370,1318
3242,1370,548
3243,1371,1371
3244,1371,1296
3245,1371,595
3246,1372,1372
3247,1372,1432
3248,1372,1504
3249,1373,1373
3250,1374,1374
3251,1374,1239
3252,1375,1375
3253,1375,1214
3254,1375,1284
3255,1376,1376
3256,1376,1116
3257,1377,1377
3258,1377,706
3259,1378,1378
3260,1378,1359
3261,1379,1379
3262,1380,1380
3263,1380,106
3264,1380,1191
3265,1381,1381
3266,1382,1382
3267,1383,1383
3268,1383,1336
3269,1383,246
3270,1384,1384
3271,1384,1270
3272,1384,1181
3273,1385,1385
3274,1385,306
3275,1386,1386
3276,1387,1387
3277,1387,1324
3278,1388,1388
3279,1389,1389
3280,1389,1293
3281,1390,1390
3282,1390,1416
3283,1391,1391
3284,1391,1510
3285,1391,295
3286,1392,1392
3287,1392,1299
3288,1392,1350
3289,1393,1393
3290,1394,1394
3291,1394,124
3292,1394,553
3293,1395,1395
3294,1395,1456
3295,1395,1615
3296,1396,1396
3297,1396,1275
3298,1396,1188
3299,1397,1397
3300,1397,183
3301,1397,1238
3302,1397,1224
3303,1398,1398
3304,1399,1399
3305,1400,1400
3306,1401,1401
3307,1402,1402
3308,1402,6333
3309,1403,1403
3310,1403,1223
3311,1404,1404
3312,1404,1306
3313,1404,161
3314,1404,324
3315,1404,7000
3316,1405,1405
3317,1405,1188
3318,1405,644
3319,1406,1406
3320,1406,1344
3321,1406,1281
3322,1406,1224
3323,1407,1407
3324,1408,1408
3325,1409,1409
3326,1410,1410
3327,1410,1619
3328,1411,1411
3329,1412,1412
3330,1412,1470
3331,1412,1251
3332,1413,1413
3333,1413,198
3334,1414,1414
3335,1414,180
3336,1414,171
3337,1415,1415
3338,1415,1150
3339,1416,1416
3340,1416,194
3341,1416,1390
3342,1417,1417
3343,1417,1178
3344,1418,1418
3345,1418,1362
3346,1418,244
3347,1419,1419
3348,1420,1420
3349,1420,698
3350,1420,1199
3351,1420,634
3352,1420,733
3353,1421,1421
3354,1421,1477
3355,1422,1422
3356,1423,1423
3357,1423,218
3358,1423,235
3359,1423,1538
3360,1424,1424
3361,1425,1425
3362,1426,1426
3363,1426,6863
3364,1427,1427
3365,1427,1130
3366,1427,33
3367,1427,1159
3368,1428,1428
3369,1428,1222
3370,1428,1243
3371,1428,243
3372,1429,1429
3373,1430,1430
3374,1430,1431
3375,1431,1431
3376,1431,1430
3377,1432,1432
3378,1432,1372
3379,1432,1508
3380,1432,1504
3381,1433,1433
3382,1433,794
3383,1434,1434
3384,1434,298
3385,1434,1311
3386,1434,1144
3387,1435,1435
3388,1435,1494
3389,1435,74
3390,1436,1436
3391,1436,33
3392,1436,92
3393,1437,1437
3394,1438,1438
3395,1438,1460
3396,1438,65
3397,1439,1439
3398,1440,1440
3399,1440,556
3400,1440,714
3401,1440,57
3402,1440,1151
3403,1441,1441
3404,1441,233
3405,1441,231
3406,1441,240
